9	85	63
35	308	91
41	280	322
56	99	37
76	162	284
76	162	284
96	266	24
126	102	16
241	99	266
297	165	47
358	95	84
371	240	121
384	137	75
483	351	131
528	323	123
538	20	229
538	46	254
629	291	111
631	345	148
638	199	69
640	100	61
679	86	40
700	261	239
713	62	214
774	162	284
782	276	340
820	238	299
852	90	53
854	48	260
926	100	32
930	147	47
957	290	178
963	94	55
965	200	285
967	109	43
1000	101	78
1034	176	75
1177	32	221
1296	288	103
1303	94	55
1329	299	322
1398	240	313
1439	107	13
1576	81	245
1608	325	88
1631	166	86
1650	32	221
1656	195	94
1690	328	109
1735	93	255
1756	265	38
1791	125	23
1852	53	220
1854	152	32
1889	243	352
1892	74	212
1923	228	54
1945	294	85
1978	284	294
2110	279	265
2159	306	347
2274	82	72
2290	290	243
2295	315	338
2354	240	313
2420	279	195
2444	293	308
2512	257	91
2520	37	109
2544	85	85
2642	127	50
2656	72	174
2726	55	224
2798	69	149
2801	184	94
2808	195	94
2849	41	239
2898	41	239
2988	294	316
2988	264	14
2990	122	43
3011	34	92
3080	107	13
3205	259	247
3270	106	322
3289	68	193
3457	184	70
3461	55	224
3463	87	97
3482	44	81
3506	107	75
3515	208	78
3560	323	302
3650	26	237
3655	162	284
3841	217	57
3904	226	271
4018	206	67
4108	140	84
4152	60	86
4152	64	84
4155	245	80
4221	132	238
4246	50	87
4286	13	95
4310	211	67
4329	35	241
4332	112	13
4437	263	104
4524	48	123
4541	240	56
4583	280	322
4594	112	93
4626	315	332
4662	162	284
4701	103	40
4728	53	234
4882	253	267
4979	164	206
5089	64	299
5109	176	75
5118	68	274
5120	206	33
5185	182	340
5306	216	343
5312	94	36
5368	335	165
5406	13	95
5508	296	131
5559	27	217
5587	89	236
5594	150	176
5652	308	91
5652	215	349
5726	194	53
5748	34	92
5784	344	42
5784	25	79
5818	299	322
5826	164	206
5905	37	109
5964	294	316
5988	304	127
6027	74	212
6035	294	85
6069	315	338
6113	14	85
6154	85	85
6296	280	199
6353	84	212
6473	66	159
6506	216	343
6633	124	76
6773	87	97
6786	199	76
6813	273	297
6867	246	46
6911	174	306
6959	222	292
6985	244	98
6987	27	285
7132	53	220
7193	99	72
7340	53	234
7386	140	84
7484	105	108
7610	26	237
7631	240	121
7683	164	62
7692	97	26
7699	52	174
7890	264	14
7927	315	126
8016	234	36
8029	59	157
8040	116	19
8044	41	119
8145	10	114
8279	19	78
8323	290	178
8407	306	347
8413	287	75
8480	341	308
8721	10	114
8767	26	237
8775	54	167
9026	294	268
9028	252	79
9081	302	230
9081	72	174
9122	271	345
9164	133	66
9284	314	120
9309	299	309
9312	175	64
9333	206	67
9427	22	126
9444	315	126
9469	65	209
9490	201	338
9580	217	57
9617	111	99
9621	92	103
9642	24	94
9710	301	156
9725	288	82
9731	112	36
9764	124	62
9839	265	74
9867	237	98
9870	334	133
9879	143	15
9917	78	135
9925	40	145
9972	88	69
