34	321	470
44	92	122
87	130	154
131	134	316
151	85	70
159	169	425
208	137	319
272	313	296
293	189	457
313	64	102
313	200	462
326	315	77
335	5	199
343	67	124
345	195	208
349	139	298
358	166	360
494	340	9
494	336	17
508	168	303
538	227	155
539	89	297
551	142	315
561	145	321
586	133	290
640	155	346
696	177	362
701	138	139
721	125	190
723	178	251
743	94	264
744	170	322
766	212	52
766	212	52
787	133	290
791	184	12
852	146	350
880	156	12
889	44	270
913	168	252
915	58	197
938	213	219
975	156	384
989	160	158
1020	209	290
1048	103	292
1055	194	242
1097	236	458
1112	116	318
1164	342	329
1174	113	155
1179	33	467
1179	20	441
1231	171	13
1231	217	33
1235	52	56
1235	38	66
1314	301	63
1333	139	377
1339	240	135
1346	15	196
1391	88	272
1397	174	291
1401	190	268
1471	138	310
1501	254	48
1522	130	154
1531	138	288
1534	186	278
1557	169	329
1578	188	254
1583	107	281
1616	119	286
1623	85	269
1639	183	426
1651	156	164
1685	136	391
1715	279	134
1757	269	190
1760	104	470
1867	250	239
1871	164	37
1883	136	293
1887	217	252
1927	173	40
1979	149	13
1982	177	454
1985	20	105
2042	10	127
2055	282	149
2140	283	53
2166	245	42
2219	95	231
2227	331	434
2241	155	411
2242	191	450
2254	221	57
2275	64	95
2275	120	360
2320	272	204
2333	126	53
2344	115	388
2392	288	176
2398	292	183
2408	158	288
2418	138	310
2472	266	40
2484	146	122
2512	196	228
2613	262	470
2658	95	252
2686	147	398
2704	235	124
2740	94	264
2822	220	94
2845	25	160
2848	117	404
2929	162	54
2963	125	280
2993	166	45
3011	229	48
3011	233	46
3019	278	143
3021	99	119
3022	209	426
3022	301	63
3027	78	86
3029	262	153
3092	329	428
3127	109	37
3167	175	297
3177	156	149
3208	242	470
3208	242	470
3215	194	221
3232	311	86
3238	180	353
3273	168	303
3339	192	441
3376	223	199
3408	190	294
3433	315	77
3439	235	21
3526	102	174
3532	244	7
3537	243	453
3576	245	42
3637	6	88
3647	254	171
3688	257	446
3702	196	228
3724	128	322
3780	58	197
3856	121	299
3865	119	273
3882	13	91
3949	244	7
3951	220	94
3977	158	132
4022	116	280
4053	109	415
4054	217	75
4083	313	296
4130	201	195
4139	174	291
4180	159	185
4202	261	9
4202	261	9
4261	227	264
4262	160	257
4279	283	8
4375	315	69
4400	249	20
4444	311	86
4453	138	310
4549	11	98
4591	183	64
4702	216	40
4704	296	275
4803	93	77
4808	313	296
4860	290	169
4914	224	214
4924	339	465
4944	213	92
4951	226	124
4982	116	280
5026	84	279
5161	132	173
5192	154	320
5241	173	218
5253	218	416
5258	275	218
5258	70	37
5288	279	164
5305	198	74
5387	158	288
5434	208	259
5436	144	305
5453	205	273
5471	116	25
5496	205	273
5563	156	149
5565	142	315
5597	81	122
5604	129	49
5623	256	126
5649	270	471
5662	156	12
5689	156	334
5729	187	216
5771	139	265
5791	159	315
5814	221	259
5869	160	158
5892	20	105
5899	169	329
5928	122	390
5977	298	79
5989	278	143
5995	188	254
6013	176	284
6021	204	108
6078	168	242
6121	290	169
6148	11	98
6167	149	277
6187	148	409
6211	194	465
6220	285	142
6265	156	334
6333	149	277
6340	173	218
6407	206	71
6414	92	37
6438	168	150
6471	204	108
6473	83	412
6536	169	329
6591	94	276
6592	300	150
6612	300	281
6629	254	159
6669	244	16
6680	217	75
6720	194	242
6726	138	256
6726	182	309
6735	252	461
6739	98	213
6792	6	95
6798	162	277
6820	270	471
6867	249	152
6894	111	304
6954	182	309
7017	110	275
7035	174	291
7035	174	291
7043	151	269
7084	134	380
7084	133	380
7111	159	315
7157	113	45
7193	161	352
7235	134	380
7322	296	72
7327	144	328
7338	102	336
7353	316	301
7411	125	159
7431	168	150
7471	129	215
7473	278	208
7478	41	106
7530	260	233
7552	144	328
7623	172	266
7678	186	406
7700	228	447
7746	33	467
7776	213	92
7777	6	112
7890	229	48
7904	338	325
7935	210	8
8011	241	180
8022	286	57
8028	283	8
8034	172	266
8120	104	15
8168	97	193
8175	125	280
8175	207	244
8212	252	462
8272	162	54
8279	32	69
8308	165	221
8349	215	118
8357	18	188
8363	10	127
8394	251	56
8401	252	461
8436	235	21
8447	85	269
8449	117	372
8551	6	112
8555	109	259
8557	286	155
8642	90	317
8678	162	277
8764	122	390
8786	35	105
8788	74	124
8792	128	267
8794	38	133
8817	77	255
8840	92	37
8859	215	118
8911	296	275
8915	64	48
8916	244	16
8929	246	125
8936	277	213
8939	38	133
8945	119	273
8960	152	29
8983	185	439
8999	185	86
9000	301	221
9141	184	258
9163	260	242
9174	134	275
9197	275	232
9207	209	290
9328	316	77
9334	25	160
9397	328	453
9473	138	60
9474	301	221
9545	24	74
9545	58	100
9545	285	223
9606	316	301
9627	170	217
9630	212	273
9634	144	305
9649	56	273
9722	110	20
9766	231	274
9781	274	127
9803	54	76
9870	233	353
9920	204	195
9971	210	8
9991	277	213
