109	21	21
250	104	30
321	49	123
400	21	20
400	21	21
484	304	125
498	152	128
520	21	76
626	33	73
666	29	26
668	54	20
701	89	56
835	184	86
849	311	50
907	313	47
989	106	53
1045	123	41
1048	166	133
1058	164	86
1151	152	91
1167	144	92
1213	47	29
1216	249	129
1233	185	128
1271	190	53
1272	123	22
1276	181	116
1413	168	93
1466	241	150
1610	331	106
1681	159	62
1682	144	133
1760	281	68
1805	311	26
1918	121	127
2120	161	127
2132	191	131
2132	158	133
2188	183	62
2303	232	17
2512	201	52
2641	173	71
2868	346	149
2910	173	99
2963	156	118
2989	226	115
3004	341	123
3048	55	74
3207	144	133
3207	144	133
3317	109	80
3328	104	71
3417	84	31
3443	144	92
3454	71	19
3495	326	149
3521	100	110
3665	271	141
3764	197	87
3784	159	79
3832	30	109
3970	189	100
4000	134	28
4074	161	10
4078	89	133
4234	142	33
4316	31	49
4535	330	26
4543	105	45
4546	33	73
4605	21	45
4634	144	110
4778	164	86
4780	321	38
4787	336	127
4812	210	61
4823	138	116
4825	94	98
4889	201	69
4917	54	20
4935	152	143
4938	168	78
5026	151	138
5054	125	127
5066	93	84
5144	240	17
5159	271	124
5172	17	135
5361	89	133
5420	210	61
5512	135	133
5717	20	93
5836	178	18
5869	106	53
5925	49	115
5990	144	92
5991	142	33
6121	339	149
6134	224	7
6322	94	98
6326	85	48
6376	186	92
6438	105	45
6508	52	102
6555	330	26
6844	199	100
6891	144	72
6898	55	28
6943	125	127
7037	27	40
7042	178	78
7042	196	78
7092	150	63
7128	153	98
7216	167	150
7275	210	11
7299	38	20
7301	25	135
7373	205	80
7518	133	144
7679	200	91
7728	307	18
7824	191	70
7841	280	132
7858	143	53
7869	61	97
8041	185	128
8061	159	93
8104	193	125
8118	143	53
8133	120	30
8161	159	79
8221	35	51
8265	128	4
8272	11	122
8478	150	82
8513	156	118
8517	141	122
8580	173	99
8616	89	133
8618	93	84
8714	318	112
8755	71	19
8755	88	20
8755	105	21
8828	178	49
8852	240	17
8887	185	128
8936	21	64
9023	331	106
9128	123	41
9200	124	114
9260	100	110
9353	149	116
9532	87	74
9577	152	91
9660	211	141
9701	194	28
9798	201	116
9825	135	153
9828	239	124
9880	39	125
9954	36	37
9960	113	133
