18	247	334
108	206	234
136	88	298
141	98	24
142	208	55
147	48	73
156	7	20
165	137	33
199	60	72
244	60	43
274	82	128
347	94	274
349	88	42
374	273	312
375	252	34
377	162	68
454	105	18
454	64	30
480	56	51
483	283	174
494	120	71
515	313	378
551	77	57
629	271	71
631	96	16
718	106	39
744	110	89
795	321	6
849	248	291
859	33	11
873	295	163
873	94	164
960	63	126
967	70	85
1030	210	88
1053	89	309
1097	89	309
1182	56	51
1186	334	358
1191	242	75
1195	150	46
1228	100	300
1247	203	372
1269	104	96
1299	20	170
1303	60	104
1305	6	306
1321	83	79
1347	291	369
1360	239	332
1366	54	115
1374	200	197
1380	17	131
1398	322	319
1424	211	98
1471	76	47
1503	344	339
1524	28	159
1550	24	128
1592	345	339
1629	45	50
1642	97	31
1664	304	378
1767	311	280
1805	296	288
1881	94	303
1950	294	81
1979	181	6
2005	300	330
2010	215	67
2025	51	55
2065	66	48
2065	337	115
2071	83	79
2106	219	55
2150	257	62
2161	87	140
2179	142	15
2181	74	329
2209	256	370
2298	78	182
2320	83	355
2344	344	339
2345	66	191
2345	210	194
2347	206	234
2402	140	56
2412	111	21
2413	25	297
2430	63	240
2512	230	66
2544	64	135
2548	244	367
2571	94	303
2579	49	84
2590	170	65
2591	277	329
2633	272	78
2641	106	39
2646	276	291
2646	276	291
2656	200	197
2722	74	329
2758	219	200
2826	95	326
2831	52	67
2902	108	63
2943	185	345
2983	100	65
2987	141	78
2989	98	127
3153	324	151
3190	256	380
3190	285	385
3203	271	5
3266	98	41
3316	71	188
3324	211	20
3329	307	355
3387	215	38
3427	70	93
3481	283	174
3506	82	116
3538	61	130
3588	343	352
3655	239	332
3663	310	204
3803	84	288
3810	64	22
3846	322	318
3908	71	28
4024	98	24
4027	303	145
4056	257	300
4065	252	75
4073	50	45
4102	206	234
4119	262	71
4123	303	145
4168	42	30
4235	124	172
4257	219	200
4275	352	254
4312	295	163
4340	209	78
4344	215	38
4429	60	43
4465	209	21
4576	340	391
4578	12	312
4580	271	50
4595	55	78
4602	93	395
4631	320	374
4697	208	26
4728	95	331
4734	84	219
4758	31	317
4812	212	85
4879	315	307
4889	195	65
4904	81	273
4957	262	71
5146	348	185
5246	60	104
5332	210	194
5420	212	85
5438	119	110
5456	74	131
5473	50	45
5480	97	31
5497	257	300
5501	69	129
5519	62	224
5523	191	44
5542	55	61
5633	53	39
5650	309	370
5670	298	54
5691	60	72
5707	83	353
5885	266	63
5907	282	295
5933	73	118
5947	131	343
6042	173	13
6043	70	106
6090	346	159
6113	57	109
6121	17	131
6167	201	387
6233	145	346
6233	340	132
6250	346	245
6265	81	91
6298	61	130
6312	66	142
6320	211	20
6328	310	321
6333	34	101
6394	112	35
6410	198	380
6566	294	81
6648	353	239
6747	55	220
6772	241	224
6812	244	65
6840	52	67
6878	76	346
6905	141	384
6943	82	156
6981	300	281
6993	269	266
7011	221	14
7038	311	389
7042	175	56
7075	47	23
7112	39	39
7112	59	18
7112	38	39
7188	69	23
7192	68	75
7216	308	57
7221	305	50
7245	7	20
7302	119	110
7325	119	182
7375	104	96
7377	78	67
7379	63	240
7449	73	9
7484	232	336
7485	209	21
7542	191	44
7617	250	375
7679	147	68
7709	50	128
7723	54	27
7767	334	100
7778	165	22
7784	106	317
7826	55	220
7832	96	343
7872	336	332
7881	322	318
7896	54	27
7898	180	23
7907	74	131
7928	98	41
7954	220	88
7966	215	26
7984	257	335
7995	82	287
8028	51	54
8040	105	374
8060	174	34
8104	67	58
8105	315	307
8137	239	332
8165	39	17
8180	71	182
8181	106	317
8209	48	17
8214	88	298
8220	73	19
8224	147	68
8230	303	145
8233	59	38
8236	76	362
8313	291	303
8347	265	44
8436	80	299
8501	300	330
8552	75	318
8560	82	19
8567	320	293
8680	48	33
8710	109	74
8713	332	392
8734	74	112
8789	66	191
8810	257	62
8841	80	299
8852	305	144
8902	203	372
8994	77	57
9041	59	18
9086	52	102
9111	127	44
9196	184	161
9213	110	79
9227	131	343
9230	54	229
9285	236	227
9309	71	188
9351	349	109
9394	106	31
9459	311	258
9466	68	241
9519	329	93
9555	210	277
9602	223	393
9617	96	139
9721	27	189
9747	84	346
9798	91	71
9820	213	59
9821	78	340
9855	165	22
9874	247	69
9942	178	196
9990	70	106
