3	177	77
129	41	24
147	176	46
155	208	8
302	302	145
348	184	20
383	104	79
386	193	34
394	222	88
409	185	40
424	266	184
446	213	86
475	215	108
480	197	41
490	137	82
551	203	61
560	239	105
648	342	60
656	225	70
663	273	14
691	277	26
778	304	58
782	295	85
964	176	68
1011	198	104
1024	154	68
1028	63	183
1059	312	34
1164	172	82
1200	167	71
1220	191	40
1246	280	169
1248	278	177
1259	143	102
1260	288	71
1280	207	21
1356	168	54
1366	281	162
1383	342	68
1430	342	48
1465	268	35
1512	220	81
1524	108	109
1550	242	86
1632	277	26
1651	294	20
1652	227	46
1670	128	42
1674	143	89
1718	342	68
1875	269	144
1886	334	252
1943	306	112
1975	61	28
1982	50	179
1996	313	196
1998	285	197
2066	301	189
2083	188	9
2140	33	27
2156	220	41
2306	249	192
2345	14	19
2394	259	43
2486	117	12
2490	143	78
2492	343	159
2531	215	16
2544	137	82
2567	212	78
2576	34	223
2608	279	51
2675	254	140
2697	194	65
2712	292	168
2747	270	57
2769	230	116
2805	293	98
2816	304	58
2846	277	272
2863	222	88
2920	183	46
2950	105	15
3022	290	44
3101	159	49
3198	259	133
3270	318	165
3284	92	139
3320	275	131
3356	289	263
3384	162	11
3407	351	156
3411	284	123
3424	197	41
3489	172	82
3503	63	176
3507	275	204
3508	260	71
3513	224	59
3560	150	22
3570	262	35
3583	262	35
3627	342	91
3707	332	87
3719	327	196
3834	72	43
3835	275	204
4020	250	185
4025	255	33
4046	203	93
4071	97	32
4118	276	39
4176	208	38
4321	275	204
4338	272	173
4491	200	35
4525	254	79
4538	224	59
4569	27	40
4595	176	53
4644	102	109
4651	336	52
4787	303	181
4793	146	74
4811	33	13
4811	170	104
4898	239	141
4911	148	67
4933	304	171
5019	241	129
5048	285	141
5099	325	242
5176	157	61
5197	308	47
5254	250	44
5266	85	32
5284	51	45
5288	64	157
5458	209	55
5472	342	48
5480	201	86
5482	261	26
5684	212	78
5689	177	77
5731	249	23
5789	318	248
5805	190	110
5826	106	21
5852	254	164
5876	138	79
5880	52	191
5969	117	18
6077	278	114
6115	201	86
6256	284	222
6277	143	102
6294	354	99
6327	250	185
6346	256	186
6403	73	162
6406	56	35
6421	250	142
6453	194	65
6495	290	124
6515	141	64
6543	41	234
6601	251	177
6603	143	102
6604	27	29
6640	41	234
6666	233	14
6674	294	20
6701	154	83
6740	311	102
6791	289	229
6859	332	79
6897	345	13
6946	229	169
6985	261	189
7005	346	148
7078	75	30
7078	305	123
7098	108	109
7134	100	54
7319	333	33
7367	285	55
7373	250	142
7428	293	190
7446	342	258
7446	342	258
7476	285	55
7476	317	66
7505	107	35
7563	175	39
7567	91	12
7641	222	88
7676	342	91
7686	303	181
7713	306	79
7714	145	12
7834	143	78
7843	291	168
7851	317	206
7914	212	94
7949	79	79
7973	159	80
7991	19	213
7998	342	60
8014	276	189
8092	41	24
8104	195	54
8133	97	46
8141	341	195
8151	313	83
8215	250	44
8264	110	28
8265	136	27
8265	133	23
8289	273	168
8391	113	97
8411	337	76
8427	72	43
8435	283	204
8440	329	257
8450	172	8
8472	129	96
8538	34	126
8546	107	133
8560	82	60
8587	129	96
8617	255	59
8725	39	43
8738	185	31
8752	230	22
8762	330	65
8790	32	19
8791	262	106
8839	298	245
8880	140	72
8994	203	61
9011	236	119
9028	278	177
9068	160	88
9140	233	14
9164	184	98
9184	259	43
9224	295	253
9225	66	22
9226	193	34
9228	203	32
9256	235	69
9281	229	169
9295	313	83
9304	14	19
9328	236	23
9347	276	189
9505	61	169
9512	113	97
9614	309	244
9650	327	48
9706	297	217
9746	129	96
9768	103	116
9788	31	36
9790	236	119
9822	193	100
9836	167	71
9877	199	7
9880	276	189
9887	227	46
9981	305	216
