16	183	443
19	181	450
23	44	238
32	74	606
36	137	501
36	80	603
69	192	482
74	311	415
75	14	674
86	214	47
107	274	225
116	121	233
126	306	407
155	188	232
170	164	47
191	48	593
225	301	400
240	295	66
246	295	55
250	284	274
276	45	603
277	311	337
281	139	246
284	74	606
310	305	593
317	166	391
331	255	91
400	49	135
402	82	273
402	82	323
412	31	568
413	33	40
415	188	510
427	208	61
430	239	127
450	221	246
459	306	302
466	81	625
482	235	60
483	318	117
483	319	92
489	344	227
491	92	157
525	348	356
528	261	217
529	234	294
536	35	401
546	116	292
548	153	475
574	132	384
585	305	354
606	294	80
607	97	482
615	142	125
662	93	292
675	306	534
688	160	528
712	300	413
725	88	604
750	113	198
787	177	114
788	114	116
790	47	310
790	47	310
807	133	381
824	315	178
834	264	229
837	300	367
850	309	544
861	100	540
869	97	509
873	90	612
887	296	415
888	221	405
895	69	74
895	81	75
896	239	114
898	147	438
898	247	242
902	142	135
905	298	356
923	66	645
937	115	532
947	49	682
947	62	672
957	71	428
1004	235	75
1036	147	438
1036	277	134
1038	199	533
1057	59	342
1058	194	492
1066	135	608
1067	77	290
1074	44	284
1076	203	115
1083	154	351
1093	183	460
1121	106	326
1126	306	534
1147	290	445
1159	151	404
1168	27	46
1171	189	205
1180	272	251
1190	116	246
1211	296	394
1216	307	384
1244	351	586
1244	9	345
1244	352	588
1246	47	224
1246	305	344
1247	76	645
1247	110	598
1268	123	329
1290	153	331
1291	84	646
1294	59	641
1296	208	61
1303	303	361
1310	27	36
1314	129	419
1351	75	187
1361	135	317
1366	310	349
1375	287	79
1382	63	564
1408	213	66
1414	30	117
1421	230	257
1428	240	83
1450	217	88
1450	218	86
1456	123	363
1479	158	459
1492	220	209
1507	76	450
1529	156	211
1542	260	129
1570	129	419
1572	113	421
1580	115	541
1584	132	413
1587	44	129
1597	155	370
1599	174	126
1609	313	185
1618	66	645
1629	305	417
1654	290	379
1700	291	485
1705	217	88
1705	218	86
1709	177	65
1722	54	130
1747	160	64
1753	294	116
1755	49	449
1778	300	487
1893	300	459
1895	315	399
1932	255	71
1955	321	68
1960	162	187
1962	288	185
1965	333	451
1971	59	651
2009	37	77
2016	139	484
2026	59	36
2048	146	361
2056	124	164
2076	175	88
2079	166	115
2089	212	97
2105	215	198
2109	72	589
2109	67	233
2115	215	198
2119	274	53
2134	123	346
2140	33	409
2153	59	36
2191	218	116
2197	222	108
2203	131	527
2208	135	608
2211	77	290
2239	311	490
2250	97	115
2251	14	377
2262	299	481
2277	155	491
2292	321	54
2311	161	346
2328	52	59
2331	113	174
2336	322	661
2339	346	465
2344	69	335
2385	286	103
2390	146	176
2391	295	66
2395	32	437
2402	105	57
2402	51	197
2405	213	66
2424	305	276
2428	226	252
2433	35	452
2440	334	451
2448	260	49
2464	150	136
2469	171	487
2485	189	194
2531	254	78
2542	300	487
2562	177	114
2571	31	69
2592	141	455
2594	64	401
2607	43	163
2614	77	290
2623	70	361
2650	81	223
2663	165	533
2664	308	44
2672	327	58
2716	324	551
2738	264	80
2750	157	236
2758	159	41
2776	209	377
2785	36	65
2785	37	91
2796	198	240
2827	239	102
2837	140	281
2840	240	73
2843	307	395
2845	102	101
2880	177	482
2891	48	67
2940	62	554
2959	84	595
3006	142	198
3044	86	566
3055	294	116
3057	113	174
3060	321	635
3098	222	126
3123	79	532
3165	114	566
3200	94	556
3204	166	472
3213	319	572
3217	255	217
3219	35	46
3237	81	206
3260	295	74
3260	294	99
3266	52	59
3283	148	230
3285	93	318
3305	45	180
3308	290	478
3327	160	124
3344	300	413
3364	82	256
3376	66	441
3379	203	115
3386	135	295
3390	306	534
3402	116	91
3436	164	76
3447	100	547
3455	53	260
3466	178	261
3477	11	615
3541	284	84
3552	145	413
3560	89	395
3568	281	241
3596	254	78
3599	106	466
3615	150	71
3616	314	565
3644	270	214
3665	331	366
3665	331	312
3667	132	325
3723	304	515
3745	103	130
3790	48	593
3820	270	256
3823	123	305
3851	308	25
3858	310	152
3877	6	376
3898	34	378
3937	11	628
3937	10	628
3937	10	641
3937	342	285
3939	312	86
3961	89	621
3992	56	197
3997	148	522
4058	305	278
4062	155	257
4072	134	490
4102	268	99
4105	145	522
4109	217	389
4149	73	409
4155	150	92
4158	194	492
4165	37	300
4219	155	132
4229	306	485
4247	132	303
4250	287	550
4260	245	136
4284	123	363
4289	159	41
4289	159	41
4291	162	313
4293	206	196
4311	158	332
4320	318	44
4346	116	359
4347	240	83
4353	327	58
4382	43	163
4385	214	47
4414	78	568
4421	59	658
4427	114	566
4460	196	374
4463	309	472
4476	309	171
4481	325	424
4482	81	206
4501	98	424
4506	346	567
4522	73	548
4526	89	612
4536	290	411
4537	269	196
4545	57	399
4557	95	123
4571	151	181
4595	302	389
4609	108	606
4627	234	294
4628	273	182
4639	175	350
4642	72	79
4643	113	226
4647	173	252
4660	172	495
4673	305	344
4685	131	260
4720	73	533
4744	201	61
4744	217	88
4757	239	356
4774	269	76
4792	246	549
4800	63	603
4804	305	343
4844	46	192
4856	187	398
4866	306	551
4884	59	651
4901	135	46
4904	63	667
4924	274	63
4941	192	265
4973	72	564
4987	110	510
4989	304	325
4993	337	476
4994	81	625
4999	140	462
5001	309	124
5005	235	65
5033	84	290
5039	65	180
5047	231	223
5076	276	84
5078	255	55
5091	351	12
5112	87	520
5124	80	401
5139	255	217
5159	311	49
5173	162	313
5173	162	387
5201	222	232
5239	245	382
5247	117	324
5264	264	62
5270	105	247
5323	311	439
5343	281	241
5409	106	501
5419	244	97
5433	47	224
5446	49	660
5454	316	588
5462	334	451
5467	145	54
5471	107	381
5484	95	522
5514	349	222
5515	49	271
5519	184	493
5532	38	149
5541	182	60
5552	155	251
5558	217	389
5558	306	208
5562	92	157
5581	347	482
5616	89	336
5619	89	489
5621	255	217
5640	22	206
5645	286	213
5660	254	234
5682	333	552
5723	154	66
5727	132	397
5734	217	398
5736	304	515
5773	225	283
5790	306	302
5792	77	340
5825	287	46
5828	68	663
5829	55	666
5832	169	84
5833	324	80
5837	295	74
5837	294	99
5858	57	250
5878	300	459
5898	22	180
5946	153	331
5972	295	159
5981	246	117
5991	157	236
5995	201	61
6032	35	46
6040	158	332
6042	56	580
6099	309	544
6118	239	127
6122	162	187
6129	264	80
6152	192	265
6166	65	612
6176	316	385
6201	124	593
6231	91	532
6243	202	296
6245	307	211
6275	123	346
6281	166	472
6293	296	415
6325	150	136
6330	99	434
6331	183	528
