40	118	221
100	121	50
157	213	244
298	119	182
380	81	27
420	219	131
433	183	153
484	190	185
512	183	153
514	24	123
546	218	121
605	196	177
699	26	103
721	222	221
757	217	232
774	58	70
883	47	179
955	129	10
1013	216	102
1015	264	205
1146	240	174
1230	127	118
1232	247	148
1260	193	170
1297	234	246
1402	132	257
1477	234	164
1557	221	160
1735	97	45
1947	145	193
2108	210	132
2242	236	115
2321	118	221
2361	237	232
2371	128	48
2394	224	243
2486	208	139
2560	226	166
2642	189	121
2679	182	215
2705	58	70
2705	58	70
2839	231	154
2858	60	198
2983	183	92
3164	195	190
3221	176	139
3351	193	277
3568	151	171
3631	134	28
3631	142	39
3865	228	160
4157	240	142
4226	130	212
4258	172	144
4409	194	158
4484	241	178
4529	164	199
4758	115	27
4791	187	100
4819	273	160
4889	220	134
4942	195	190
4962	215	154
5089	135	68
5101	196	127
5161	217	232
5226	18	82
5267	53	163
5319	224	147
5322	190	105
5328	241	175
5390	246	170
5477	79	50
5522	176	199
5761	44	154
6149	183	92
6151	234	164
6161	215	259
6267	54	178
6346	138	170
6397	233	173
6540	186	59
6741	44	151
6885	187	105
6901	251	176
6917	258	160
6988	120	32
7382	58	70
7451	234	164
7479	164	199
7515	172	208
7595	176	80
7597	221	160
7635	256	171
7794	214	178
7816	224	243
7908	56	177
8018	213	111
8122	176	148
8179	150	45
8179	154	51
8238	176	148
8293	142	57
8391	127	185
8416	158	75
8458	176	80
8521	216	147
8554	161	173
8604	44	88
8658	206	89
8742	171	179
8882	181	113
8887	219	131
8996	193	277
9071	194	83
9117	158	181
9122	214	178
9139	190	185
9147	236	158
9182	183	167
9211	193	204
9432	115	52
9461	114	203
9499	190	128
9697	157	195
9792	91	194
9919	256	171
9935	23	84
9959	202	133
