84	163	85
100	106	271
152	269	186
173	163	85
205	113	25
228	234	234
303	21	32
362	252	178
465	324	14
476	155	137
622	199	196
626	39	37
687	329	8
776	12	12
863	175	185
915	45	107
954	326	187
965	251	32
987	178	246
1050	319	46
1073	134	265
1076	102	106
1077	277	186
1096	154	115
1109	128	113
1113	132	123
1140	52	50
1201	72	102
1290	143	343
1308	127	143
1312	132	123
1395	95	40
1453	309	221
1457	168	318
1464	84	34
1470	70	206
1484	250	186
1499	266	192
1607	183	299
1693	320	20
1760	58	38
1767	184	279
1794	189	302
1801	278	210
1846	204	189
1851	269	150
1876	143	343
1903	89	39
1961	223	203
1971	170	158
1988	170	158
2024	194	237
2087	177	331
2143	48	335
2158	136	53
2209	195	177
2219	68	97
2229	305	213
2363	178	323
2387	89	39
2458	28	329
2493	279	163
2513	197	292
2551	70	206
2711	136	107
2750	189	302
2756	187	188
2789	166	141
2805	266	24
2807	187	188
2807	187	188
2833	339	38
2860	82	297
2911	273	231
2926	225	232
2951	239	229
2977	302	18
2985	166	96
2985	174	13
2998	91	49
3129	247	203
3142	285	248
3145	73	21
3175	223	125
3216	136	100
3272	156	221
3279	274	61
3280	72	69
3305	74	39
3331	90	6
3338	158	126
3356	137	332
3411	252	291
3432	36	191
3490	10	184
3658	288	225
3694	30	156
3753	237	194
3797	70	130
3816	194	183
3837	14	324
3837	161	12
3852	112	111
3897	183	260
3929	214	230
4051	235	143
4113	104	87
4133	217	200
4148	180	253
4210	256	183
4215	177	331
4306	115	47
4374	130	74
4391	161	335
4394	330	61
4444	302	18
4492	91	38
4501	247	181
4501	252	178
4517	167	261
4578	202	323
4597	55	232
4681	10	184
4701	12	12
4753	190	199
4827	74	39
4828	205	129
4894	211	18
4895	41	4
4916	229	223
4924	309	221
4994	41	10
4994	218	92
5133	270	192
5137	195	204
5142	326	187
5177	19	307
5222	183	260
5237	223	125
5332	197	109
5335	290	154
5336	169	8
5336	166	9
5437	84	44
5540	247	203
5568	305	212
5587	327	169
5645	352	20
5721	94	137
5721	217	36
5745	229	204
5770	211	18
5789	44	179
5798	76	5
5812	304	172
5841	229	223
5928	91	102
5989	172	77
6036	228	239
6037	244	224
6139	107	119
6187	78	112
6194	196	268
6236	92	77
6253	232	256
6262	47	158
6354	179	275
6367	286	215
6370	142	88
6408	174	140
6408	68	97
6422	170	151
6473	153	74
6485	174	140
6706	194	183
6779	156	30
6806	261	209
6908	161	335
7065	234	309
7081	110	71
7096	214	230
7153	237	112
7184	267	204
7223	308	5
7224	211	255
7282	320	20
7307	44	179
7314	212	246
7328	195	260
7389	244	256
7413	247	181
7438	18	189
7529	78	40
7534	197	292
7542	90	35
7578	288	225
7717	60	189
7823	250	186
7838	142	88
7860	173	165
7929	27	38
8016	179	344
8075	194	237
8111	267	280
8129	143	81
8139	214	230
8187	304	60
8219	204	262
8277	174	140
8305	138	316
8342	84	26
8431	191	273
8441	95	120
8481	304	172
8490	106	38
8528	197	70
8571	279	163
8582	45	158
8731	26	94
8741	94	89
8773	257	16
8806	175	185
8813	229	223
8850	180	253
8893	263	176
8922	148	111
8929	155	355
8949	155	137
8970	240	218
9054	216	37
9591	112	111
9597	251	131
9623	60	189
9657	163	236
9696	47	158
9707	290	154
9747	309	221
9788	45	158
9835	158	126
9880	24	180
9950	59	217
