28	132	389
43	193	352
75	32	40
100	139	541
131	85	340
145	158	280
157	189	181
159	83	465
178	211	196
181	195	183
217	41	130
236	121	348
256	274	131
256	268	99
261	127	127
266	299	341
274	98	386
289	280	336
290	267	319
332	223	177
346	178	213
365	174	175
387	192	163
396	77	582
400	256	35
406	117	532
411	60	303
424	227	349
440	158	208
451	88	129
480	77	339
495	164	209
520	330	307
520	285	584
542	127	352
544	163	183
555	182	171
580	70	233
588	241	53
591	169	118
593	131	294
594	118	228
606	117	532
611	81	124
626	101	591
630	229	63
632	155	289
641	196	327
683	115	184
723	251	262
743	74	255
757	174	194
761	147	113
789	178	67
793	160	242
883	170	77
885	169	112
899	268	99
926	76	362
976	250	177
993	105	490
998	130	525
1024	79	390
1035	187	165
1101	34	536
1109	184	158
1110	210	324
1125	165	61
1130	71	92
1143	270	132
1147	135	516
1166	145	215
1177	94	536
1189	154	583
1241	181	112
1246	80	399
1249	115	391
1253	240	61
1256	89	369
1259	103	418
1298	94	352
1303	80	385
1305	92	486
1308	212	59
1324	215	258
1341	156	215
1354	67	160
1356	71	367
1402	62	498
1417	29	303
1449	126	500
1462	198	373
1468	122	588
1480	163	66
1512	82	312
1514	141	205
1528	112	281
1566	222	93
1579	164	196
1596	269	161
1601	207	180
1616	90	296
1622	234	358
1650	94	536
1672	184	274
1690	306	326
1691	124	524
1693	173	286
1733	124	106
1735	169	568
1759	110	410
1768	94	352
1782	66	313
1793	7	40
1798	233	154
1805	300	521
1828	117	155
1847	162	274
1855	71	243
1869	71	92
1896	310	234
1905	135	329
1936	74	255
1938	260	62
1987	111	259
2112	281	322
2116	52	189
2130	217	335
2151	229	355
2173	81	209
2173	88	215
2193	280	184
2204	162	56
2223	87	231
2240	191	40
2246	118	606
2284	68	62
2292	328	546
2344	32	463
2354	328	546
2357	131	250
2377	86	361
2408	43	149
2411	276	103
2415	177	96
2429	271	125
2429	275	159
2447	79	390
2459	228	38
2469	250	65
2493	184	158
2509	145	215
2512	236	342
2554	95	269
2559	215	244
2578	106	276
2589	254	291
2610	280	336
2634	98	248
2639	233	163
2641	116	305
2642	107	364
2655	149	202
2658	82	243
2672	242	144
2705	248	561
2721	206	319
2729	160	159
2743	52	189
2749	213	277
2760	92	391
2780	147	581
2806	51	399
2808	151	247
2811	170	353
2820	311	418
2829	223	177
2883	273	129
2883	272	118
2883	272	116
2893	155	289
2957	74	342
2973	285	169
2976	100	544
2984	108	289
3023	267	319
3048	160	99
3052	151	247
3101	197	172
3127	246	44
3138	80	293
3176	122	356
3177	60	296
3182	306	326
3201	278	172
3201	274	137
3211	57	338
3213	182	343
3221	239	97
3224	212	267
3230	211	183
3241	187	165
3295	100	211
3305	182	239
3323	150	281
3335	109	373
3347	76	301
3369	159	119
3389	261	262
3420	67	224
3424	77	339
3431	86	483
3437	108	534
3452	251	73
3474	164	196
3476	64	41
3483	100	302
3497	274	131
3497	268	99
3502	200	300
3524	202	35
3533	60	296
3551	98	554
3606	270	246
3621	308	563
3628	91	315
3638	233	154
3640	243	263
3663	297	238
3704	108	252
3705	121	348
3719	338	473
3722	185	183
3748	218	53
3760	115	255
3865	98	284
3868	126	302
3869	307	367
3870	121	348
3898	102	314
3910	228	38
3927	149	257
3930	123	317
3968	316	425
3996	160	310
4006	93	558
4014	243	121
4022	88	288
4026	117	81
4036	156	570
4076	83	414
4097	211	183
4116	55	324
4168	68	324
4172	75	166
4185	120	97
4222	246	307
4228	231	215
4235	146	144
4270	85	349
4278	80	293
4294	307	367
4315	111	269
4375	241	24
4381	160	242
4401	210	159
4431	137	263
4437	274	197
4500	176	184
4504	144	580
4547	79	352
4577	77	285
4603	206	221
4606	117	495
4662	248	561
4673	80	399
4725	112	71
4728	117	538
4731	280	184
4744	274	291
4772	283	522
4791	91	410
4827	87	271
4829	87	535
4831	183	198
4875	127	124
4878	245	17
4892	219	33
4911	216	326
4929	82	312
4929	158	62
4933	314	309
5026	103	296
5038	34	66
5046	67	85
5050	129	324
5070	103	296
5100	117	155
5109	163	367
5123	111	65
5127	165	61
5163	258	139
5169	82	202
5239	77	582
5256	130	525
5257	105	574
5290	108	534
5310	22	232
5315	210	159
5322	86	361
5341	132	109
5352	66	431
5399	18	221
5401	58	236
5443	261	181
5458	94	336
5472	274	197
5480	248	272
5481	87	271
5590	174	310
5596	178	380
5602	79	148
5607	247	83
5610	68	62
5613	87	89
5620	50	52
5647	150	281
5652	158	62
5673	160	310
5717	340	427
5757	272	21
5759	283	522
5764	202	186
5774	105	328
5777	254	244
5813	233	317
5815	97	530
5834	233	317
5883	297	238
5895	257	116
5924	46	397
5938	108	289
5963	78	276
5990	181	242
5993	28	226
5998	295	264
6011	127	352
6017	269	69
6027	125	507
6042	248	350
6043	88	377
6047	26	224
6061	156	70
6068	328	363
6069	115	583
6109	255	307
6145	107	472
6166	74	507
6167	198	272
6171	87	278
6190	250	173
6219	81	305
6244	201	283
6248	223	177
6251	341	525
6253	244	278
6265	98	373
6267	86	606
6286	70	233
6291	51	456
6336	118	569
6352	111	269
6433	319	283
6455	246	257
6472	34	66
6486	274	197
6519	136	528
6525	90	304
6528	76	362
6549	139	112
6584	87	452
6588	88	288
6592	55	227
6603	103	418
6610	207	342
6614	80	385
6701	91	397
6709	140	323
6722	67	224
6732	23	288
6749	207	180
6769	293	545
6770	62	278
6773	125	382
6811	78	100
6912	96	525
6924	104	589
6926	221	363
6958	59	520
6985	229	355
7003	248	350
7010	286	555
7020	315	278
7043	144	293
7146	149	257
7154	89	387
7178	294	255
7220	281	542
7257	236	42
7287	194	152
7301	110	590
7373	186	342
7386	132	389
7420	316	425
7497	295	275
7518	65	461
7543	115	255
7552	77	285
7558	183	198
7571	91	380
7605	113	294
7661	77	285
7669	131	272
7683	131	160
7692	70	358
7693	135	306
7705	205	245
7756	65	355
7824	117	309
7834	83	404
7837	39	220
7839	162	274
7951	241	24
7972	86	569
7992	46	397
8005	125	481
8022	319	300
8022	320	298
8050	264	557
8060	186	296
8103	86	606
8104	86	346
8111	121	52
8132	245	17
8200	272	21
8209	302	272
8264	126	310
8290	75	23
8301	95	269
8301	117	309
8357	53	377
8390	66	270
8391	144	293
8432	69	208
8435	252	344
8469	98	566
8469	71	76
8483	188	364
8496	156	61
8513	98	291
8534	177	96
8537	297	553
8549	158	343
8552	96	525
8562	108	289
8566	218	297
8611	73	331
8619	255	307
8639	156	61
8665	262	339
8676	246	257
8685	165	61
8686	88	96
8743	183	58
8752	144	580
8765	282	220
8775	85	477
8847	265	94
8869	110	118
8975	110	294
8994	96	343
8995	89	426
9017	186	342
9019	113	105
9031	131	344
9035	306	376
9042	106	553
9044	169	578
9071	313	255
9082	234	178
9124	131	176
9132	160	310
9169	185	330
9216	200	160
9224	261	182
9259	80	385
9332	186	285
9394	122	356
9421	83	187
9423	92	137
9441	238	270
9446	97	115
9470	83	256
9474	274	197
9489	300	356
9492	222	337
9527	241	77
9552	187	210
9625	67	175
9648	175	309
9664	265	94
9664	278	172
9664	274	137
9722	213	307
9730	115	74
9746	89	426
9751	248	561
9768	74	107
9780	81	305
9782	70	277
9798	106	358
9816	341	525
9831	115	520
9867	224	357
9880	112	71
9920	258	139
9921	259	248
9922	225	164
9958	106	111
9990	88	377
