13	88	291
38	222	65
100	162	229
102	78	101
102	311	134
184	254	123
184	292	196
322	41	255
337	50	243
379	165	162
520	343	162
520	238	304
526	321	92
599	79	191
631	104	355
687	63	196
720	331	136
754	331	250
795	330	221
801	158	93
802	237	104
810	240	60
884	184	188
954	324	218
1285	100	121
1368	35	188
1387	276	184
1453	41	255
1501	342	173
1637	213	204
1670	337	149
1732	252	85
1904	162	92
1912	161	7
1912	36	56
1965	108	345
2020	153	87
2098	161	7
2134	82	104
2189	162	229
2200	240	229
2281	128	127
2344	78	245
2355	255	208
2387	270	135
2442	292	196
2460	315	226
2524	279	344
2595	59	246
2646	300	242
2875	261	103
2908	255	112
2931	218	308
2969	226	261
2969	226	261
3015	236	94
3032	118	114
3081	240	297
3140	54	188
3254	84	205
3267	270	135
3277	132	356
3301	119	333
3382	73	181
3411	295	268
3496	216	65
3533	78	237
3586	204	204
3608	209	156
3615	266	153
3621	123	132
3629	67	200
3857	16	267
3906	311	134
3916	222	65
3962	234	192
4037	146	168
4045	69	249
4045	60	258
4045	317	261
4045	47	267
4076	164	301
4149	291	242
4218	261	103
4223	179	124
4425	229	192
4465	283	144
4520	93	205
4578	140	74
4706	50	122
4709	190	113
4718	251	95
4722	288	187
4756	192	314
4756	192	314
4764	112	354
4809	161	7
4809	36	56
4924	59	246
4980	109	139
5051	319	68
5085	237	127
5198	14	185
5278	208	249
5358	252	85
5358	32	230
5480	290	203
5494	196	89
5513	237	127
5570	210	30
5668	241	119
5723	259	152
5724	161	229
5730	220	108
5843	290	203
5872	160	101
5900	164	301
5901	319	243
6025	121	326
6067	274	174
6303	346	159
6531	311	219
6585	199	258
6639	140	74
6910	132	323
7011	187	77
7080	288	187
7083	166	104
7085	118	114
7238	82	104
7271	241	166
7274	61	237
7283	88	200
7285	249	146
7325	165	162
7501	208	249
7726	73	195
7777	199	258
7875	81	269
7879	199	296
7888	34	183
7910	228	55
7951	230	91
7960	249	146
8004	305	193
8124	292	196
8142	335	65
8171	243	274
8262	76	203
8278	129	119
8324	238	59
8357	174	242
8394	271	292
8551	236	221
8602	268	141
8727	147	358
8733	261	103
8771	46	188
8812	268	141
8954	161	306
9011	19	259
9051	149	98
9055	319	68
9230	93	273
9256	60	298
9384	149	98
9513	161	7
9514	192	254
9557	140	74
9649	193	322
9846	34	183
9892	269	275
