22	264	755
24	203	660
45	268	700
57	258	421
75	6	146
92	327	80
97	305	382
98	137	41
103	306	307
112	228	431
126	311	366
131	294	373
132	117	336
135	279	531
136	308	92
140	26	464
140	20	703
142	154	359
144	215	475
171	132	578
173	305	720
199	303	353
202	226	397
205	323	265
225	307	359
226	191	664
265	295	337
308	150	418
313	49	525
330	143	445
332	115	581
337	198	779
337	326	437
343	200	668
345	117	447
347	298	115
403	37	66
410	207	474
411	319	464
419	202	589
425	173	551
426	301	181
443	271	287
444	19	474
455	136	598
468	291	446
480	301	376
481	54	758
511	90	719
517	50	622
517	53	587
569	114	736
572	233	458
588	76	731
595	101	627
598	204	669
610	69	22
629	87	337
630	91	720
630	90	719
649	190	555
652	75	52
698	288	536
716	99	437
716	98	428
717	78	744
723	188	380
744	258	329
774	155	711
779	296	450
802	100	449
802	99	437
811	61	602
833	296	499
843	203	347
845	152	390
877	191	664
886	229	548
926	308	348
927	196	69
957	198	590
958	23	686
989	130	564
994	280	444
1046	324	247
1050	62	654
1053	309	80
1054	101	627
1073	21	657
1086	307	359
1120	279	423
1124	232	412
1137	97	418
1152	148	444
1166	204	548
1186	323	132
1187	172	660
1192	148	588
1193	152	430
1207	307	647
1213	75	696
1213	268	586
1228	297	89
1232	301	449
1244	99	789
1263	282	508
1265	301	376
1281	173	474
1285	145	465
1295	175	749
1305	132	743
1321	283	343
1324	147	450
1328	120	463
1349	73	585
1349	70	661
1350	296	338
1358	116	600
1373	273	402
1394	299	303
1408	100	449
1414	301	110
1416	269	624
1424	152	313
1452	283	343
1471	284	376
1496	68	495
1511	207	474
1551	267	490
1562	248	436
1577	122	390
1582	117	457
1583	289	440
1610	273	36
1634	11	365
1650	332	60
1673	185	158
1697	311	53
1702	15	258
1710	120	440
1713	94	758
1728	304	432
1762	157	434
1772	282	461
1773	114	550
1779	268	460
1790	78	722
1791	286	367
1805	66	74
1809	75	52
1838	172	450
1851	320	226
1856	159	157
1867	147	330
1918	211	597
1932	62	185
1934	265	757
1942	194	338
1997	271	508
1998	277	413
2010	146	346
2011	295	405
2022	135	435
2027	119	738
2028	311	231
2034	156	575
2050	307	341
2084	335	290
2100	239	671
2101	130	568
2105	289	491
2107	264	755
2107	265	757
2126	60	694
2126	59	681
2126	64	579
2146	340	29
2161	289	275
2165	302	34
2188	44	200
2188	45	200
2194	203	347
2228	143	34
2240	335	549
2275	148	753
2283	305	611
2292	39	34
2319	156	417
2330	148	444
2336	259	695
2341	208	27
2350	292	367
2355	298	480
2356	288	429
2365	80	33
2378	139	608
2392	40	756
2398	308	271
2398	292	461
2449	156	397
2463	305	611
2476	299	406
2479	289	440
2483	103	758
2509	204	548
2516	323	265
2538	60	642
2538	64	568
2538	64	556
2538	65	529
2566	324	105
2578	261	443
2590	193	350
2603	50	647
2620	177	603
2650	203	347
2659	114	430
2685	310	378
2729	308	41
2732	304	250
2738	95	442
2744	72	762
2761	119	418
2764	115	368
2770	338	107
2781	300	315
2811	55	115
2820	50	267
2827	90	451
2829	115	581
2837	275	400
2853	145	427
2878	176	478
2878	296	509
2893	217	433
2902	257	357
2912	21	718
2912	26	471
2912	330	603
2919	57	392
2928	259	653
2941	288	429
2963	271	452
2976	328	51
2978	304	87
2983	264	356
2991	156	589
2998	153	661
3012	93	57
3045	194	338
3050	52	466
3068	286	403
3114	208	584
3226	121	391
3232	173	159
3238	277	284
3247	326	474
3258	152	164
3282	82	762
3292	104	432
3295	16	686
3318	329	595
3324	150	393
3326	287	504
3343	94	723
3354	333	671
3366	330	111
3374	327	80
3391	301	370
3410	57	137
3441	145	657
3454	54	639
3454	56	601
3457	296	555
3475	306	307
3563	292	68
3563	93	73
3596	107	464
3600	101	647
3601	43	641
3605	244	484
3607	147	387
3622	20	421
3622	20	421
3634	133	371
3637	150	595
3638	100	600
3640	104	349
3693	305	720
3696	170	675
3702	232	412
3703	143	340
3708	313	354
3718	302	34
3726	104	579
3784	188	442
3786	118	75
3800	171	411
3810	170	652
3840	176	588
3860	194	61
3873	324	40
3899	45	223
3910	86	751
3930	322	159
3939	327	92
3946	157	459
3949	88	436
3960	96	455
3961	291	558
3964	296	509
3999	204	35
4002	147	319
4003	323	403
4028	322	159
4032	305	620
4035	204	51
4035	194	44
4035	194	44
4046	60	190
4064	170	367
4065	152	462
4081	304	574
4092	113	417
4117	222	185
4131	24	42
4211	148	483
4215	322	31
4279	222	195
4283	26	398
4301	136	598
4315	255	450
4316	119	723
4316	117	730
4335	40	731
4336	191	370
4337	303	396
4340	152	334
4349	228	388
4355	308	92
4400	14	464
4430	145	465
4471	70	621
4500	164	576
4512	275	400
4518	155	376
4552	107	464
4566	295	324
4600	198	392
4600	197	433
4605	109	751
4605	108	752
4607	93	57
4623	333	433
4635	82	640
4664	152	462
4690	44	200
4697	152	324
4704	305	720
4780	222	195
4793	312	302
4797	333	475
4804	312	302
4820	142	593
4834	145	427
4845	44	200
4849	151	450
4876	276	324
4889	170	367
4905	147	319
4907	109	378
4911	332	85
4917	55	681
4925	120	21
4951	139	359
4951	339	663
4953	150	595
5095	268	527
5114	278	285
5121	165	586
5124	174	721
5145	94	723
5159	58	213
5161	168	565
5166	259	408
5180	248	436
5235	155	711
5252	143	340
5258	21	625
5293	43	116
5297	282	508
5312	269	616
5325	269	426
5354	216	38
5372	303	228
5412	318	118
5424	171	411
5427	188	71
5433	328	66
5456	301	287
5465	347	658
5489	260	455
